iter	RMSE
2924	0.1730682458
2925	0.1730538431
2926	0.1730305597
2927	0.1730131513
2928	0.1729940917
2929	0.1729664649
2930	0.1729340563
2931	0.1729071045
2932	0.1728907864
2933	0.1728561967
2934	0.1728427206
2935	0.1728146201
2936	0.1728014851
2937	0.172788438
2938	0.1727694358
2939	0.1727382592
2940	0.1727088115
2941	0.1726883412
2942	0.1726757464
2943	0.1726526233
2944	0.1726297697
2945	0.1726180057
2946	0.1725968442
2947	0.1725711014
2948	0.1725563598
2949	0.1725294222
2950	0.1725012416
2951	0.1724913224
2952	0.1724763932
2953	0.1724502833
2954	0.1724381915
2955	0.1724188211
2956	0.1723938152
2957	0.1723782516
2958	0.1723655934
2959	0.1723334605
2960	0.1723151728
2961	0.1722989869
2962	0.1722893903
2963	0.1722549304
2964	0.1722271882
2965	0.1722114589
2966	0.1722010156
2967	0.1721761236
2968	0.1721552538
2969	0.1721330378
2970	0.1721209305
2971	0.1720883583
2972	0.1720764038
2973	0.1720547976
2974	0.172037103
2975	0.1720137377
2976	0.1719899973
2977	0.1719716164
2978	0.1719473598
2979	0.1719219547
2980	0.1719088267
2981	0.17188139
2982	0.1718635643
2983	0.1718441695
2984	0.1718321325
2985	0.1718123375
2986	0.1717934379
2987	0.1717575441
2988	0.1717386098
2989	0.1717204328
2990	0.1717135917
2991	0.171691986
2992	0.1716655257
2993	0.1716358003
2994	0.1716018648
2995	0.1715771221
2996	0.1715649434
2997	0.1715518715
2998	0.1715420012
