iter	Passed	Remaining
1665	75851	90374
1666	75892	90324
1667	75941	90283
1668	75989	90240
1669	76036	90196
1670	76078	90146
1671	76122	90099
1672	76168	90054
1673	76207	90001
1674	76246	89948
1675	76298	89909
1676	76340	89860
1677	76384	89813
1678	76426	89764
1679	76473	89720
1680	76518	89673
1681	76563	89627
1682	76613	89587
1683	76660	89543
1684	76704	89495
1685	76755	89456
1686	76792	89401
1687	76828	89344
1688	76872	89297
1689	76917	89252
1690	76969	89213
1691	77015	89169
1692	77056	89117
1693	77098	89067
1694	77137	89015
1695	77190	88978
1696	77236	88933
1697	77270	88875
1698	77313	88826
1699	77354	88775
1700	77394	88724
1701	77438	88676
1702	77484	88631
1703	77521	88576
1704	77567	88531
1705	77607	88479
1706	77659	88441
1707	77692	88382
1708	77742	88341
1709	77784	88291
1710	77832	88249
1711	77879	88205
1712	77922	88157
1713	77968	88112
1714	78009	88061
1715	78050	88011
1716	78096	87966
1717	78143	87922
1718	78190	87878
1719	78236	87833
1720	78285	87792
1721	78326	87741
1722	78370	87695
1723	78415	87649
1724	78462	87604
1725	78508	87560
1726	78553	87513
1727	78599	87469
1728	78649	87429
1729	78692	87380
1730	78732	87328
1731	78776	87281
1732	78816	87230
1733	78858	87180
1734	78900	87132
1735	78944	87084
1736	78994	87044
1737	79025	86982
1738	79065	86930
1739	79112	86887
1740	79162	86847
1741	79209	86802
1742	79261	86764
1743	79312	86725
1744	79360	86682
1745	79414	86646
1746	79461	86602
1747	79511	86561
1748	79556	86516
1749	79595	86463
1750	79639	86416
1751	79691	86378
1752	79729	86324
1753	79776	86280
1754	79816	86229
1755	79858	86180
1756	79899	86129
1757	79940	86079
1758	79986	86034
1759	80031	85988
1760	80078	85944
1761	80125	85901
1762	80174	85859
1763	80219	85813
1764	80265	85768
1765	80315	85727
1766	80367	85688
1767	80418	85649
1768	80463	85603
1769	80508	85557
1770	80551	85509
1771	80594	85461
1772	80641	85416
1773	80680	85364
1774	80722	85315
1775	80762	85264
1776	80808	85219
1777	80844	85164
1778	80893	85122
1779	80937	85075
1780	80988	85036
1781	81035	84991
1782	81074	84940
1783	81120	84895
1784	81161	84844
1785	81211	84803
1786	81252	84753
1787	81295	84705
1788	81339	84658
1789	81387	84615
1790	81440	84577
1791	81487	84534
1792	81545	84501
1793	81584	84449
1794	81624	84398
1795	81671	84354
1796	81718	84310
1797	81762	84264
1798	81804	84214
1799	81845	84164
1800	81886	84114
1801	81931	84068
1802	81980	84026
1803	82025	83980
1804	82081	83945
1805	82127	83900
1806	82173	83856
1807	82227	83818
1808	82276	83777
1809	82314	83723
1810	82363	83682
1811	82405	83633
1812	82447	83584
1813	82495	83541
1814	82545	83500
1815	82590	83454
1816	82636	83409
1817	82684	83367
1818	82734	83326
1819	82789	83290
1820	82834	83243
1821	82878	83196
1822	82926	83153
1823	82960	83096
1824	83002	83048
1825	83054	83009
1826	83104	82968
1827	83151	82924
1828	83207	82888
1829	83247	82838
1830	83295	82795
1831	83347	82756
1832	83391	82709
1833	83440	82667
1834	83493	82628
1835	83529	82574
1836	83573	82526
1837	83619	82482
1838	83665	82436
1839	83718	82399
1840	83762	82351
1841	83807	82306
1842	83858	82266
1843	83911	82227
1844	83952	82178
1845	83994	82128
1846	84043	82086
1847	84093	82045
1848	84134	81996
1849	84178	81948
1850	84227	81906
1851	84278	81866
1852	84316	81813
1853	84373	81779
1854	84414	81729
1855	84470	81694
1856	84517	81649
1857	84558	81600
1858	84605	81556
1859	84652	81511
1860	84700	81469
1861	84746	81423
1862	84788	81375
1863	84837	81332
1864	84874	81279
1865	84925	81239
1866	84967	81190
1867	85011	81143
1868	85059	81100
1869	85104	81053
1870	85160	81018
1871	85209	80975
1872	85251	80927
1873	85295	80880
1874	85345	80839
1875	85404	80806
1876	85453	80764
1877	85498	80718
1878	85543	80671
1879	85586	80624
1880	85634	80580
1881	85679	80534
1882	85723	80488
1883	85770	80443
1884	85817	80400
1885	85864	80355
1886	85910	80310
1887	85955	80264
1888	85996	80214
1889	86042	80169
1890	86079	80116
1891	86126	80071
1892	86167	80022
1893	86215	79979
1894	86260	79933
1895	86307	79889
1896	86350	79841
1897	86394	79794
1898	86432	79741
1899	86479	79697
1900	86531	79658
1901	86577	79613
1902	86620	79565
1903	86663	79517
1904	86705	79468
1905	86760	79431
1906	86807	79387
1907	86858	79346
1908	86899	79297
1909	86954	79260
1910	86994	79210
1911	87038	79163
1912	87082	79116
1913	87125	79068
1914	87171	79023
1915	87218	78978
1916	87267	78936
1917	87315	78893
1918	87368	78854
1919	87421	78815
1920	87463	78766
1921	87506	78719
1922	87544	78666
1923	87587	78619
1924	87631	78572
1925	87668	78519
1926	87711	78471
1927	87760	78429
1928	87804	78382
1929	87853	78339
1930	87897	78293
1931	87942	78247
1932	87987	78200
1933	88026	78149
1934	88076	78108
1935	88125	78065
1936	88167	78017
1937	88212	77971
1938	88257	77925
1939	88301	77878
1940	88350	77836
1941	88394	77789
1942	88443	77746
1943	88493	77705
1944	88544	77664
1945	88607	77633
1946	88656	77591
1947	88697	77542
1948	88731	77486
1949	88774	77438
1950	88825	77397
1951	88869	77350
1952	88903	77295
1953	88941	77243
1954	88987	77198
1955	89033	77153
1956	89086	77114
1957	89129	77066
1958	89179	77024
1959	89220	76975
1960	89265	76929
1961	89314	76887
1962	89360	76841
1963	89417	76806
1964	89462	76760
1965	89507	76713
1966	89548	76664
1967	89598	76623
1968	89646	76579
1969	89689	76531
1970	89741	76492
1971	89784	76444
1972	89828	76397
1973	89877	76354
1974	89914	76302
1975	89961	76257
1976	90003	76209
1977	90050	76164
1978	90099	76122
1979	90138	76071
1980	90188	76029
1981	90225	75977
1982	90275	75934
1983	90320	75889
1984	90357	75836
1985	90405	75793
1986	90457	75753
1987	90506	75710
1988	90555	75667
1989	90601	75622
1990	90646	75576
1991	90692	75531
1992	90742	75490
1993	90803	75456
1994	90852	75414
1995	90897	75368
1996	90938	75319
1997	90984	75274
1998	91025	75224
1999	91064	75173
2000	91111	75129
2001	91156	75083
2002	91197	75034
2003	91240	74986
2004	91293	74947
2005	91348	74909
2006	91391	74862
2007	91429	74809
2008	91470	74760
2009	91520	74718
2010	91570	74677
2011	91616	74631
2012	91660	74584
2013	91700	74535
2014	91746	74490
2015	91796	74448
2016	91840	74401
2017	91883	74353
2018	91926	74306
2019	91969	74258
2020	92016	74214
2021	92068	74173
2022	92112	74127
2023	92154	74078
2024	92193	74028
2025	92236	73980
2026	92281	73934
2027	92328	73890
2028	92371	73842
2029	92416	73796
2030	92461	73750
2031	92517	73713
2032	92566	73670
2033	92603	73618
2034	92645	73570
2035	92692	73525
2036	92736	73479
2037	92778	73430
2038	92816	73379
2039	92858	73330
2040	92903	73285
2041	92945	73236
2042	92984	73186
2043	93030	73140
2044	93072	73092
2045	93117	73046
2046	93160	72999
2047	93206	72953
2048	93254	72910
2049	93296	72862
2050	93341	72816
2051	93384	72769
2052	93436	72728
2053	93480	72681
2054	93523	72634
2055	93570	72590
2056	93616	72544
2057	93664	72500
2058	93704	72451
2059	93740	72398
2060	93791	72357
2061	93837	72311
2062	93883	72267
2063	93929	72222
2064	93974	72176
2065	94018	72129
2066	94058	72079
2067	94107	72036
2068	94152	71991
2069	94194	71943
2070	94237	71895
2071	94280	71847
2072	94319	71797
2073	94364	71751
2074	94410	71706
2075	94456	71661
2076	94507	71620
2077	94558	71578
2078	94604	71533
2079	94651	71489
2080	94703	71448
2081	94750	71404
2082	94801	71362
2083	94848	71318
2084	94894	71273
2085	94938	71226
2086	94986	71182
2087	95035	71140
2088	95082	71095
2089	95132	71053
2090	95183	71012
2091	95228	70966
2092	95270	70917
2093	95315	70872
2094	95358	70824
2095	95403	70779
2096	95440	70726
2097	95484	70680
2098	95532	70636
2099	95590	70600
2100	95626	70548
2101	95673	70503
2102	95720	70459
2103	95758	70408
2104	95801	70360
2105	95847	70315
2106	95891	70268
2107	95932	70220
2108	95971	70169
2109	96018	70125
2110	96060	70077
2111	96112	70036
2112	96162	69994
2113	96205	69946
2114	96252	69902
2115	96300	69858
2116	96343	69811
2117	96391	69767
2118	96423	69712
2119	96467	69665
2120	96520	69625
2121	96572	69584
2122	96618	69539
2123	96666	69496
2124	96714	69452
2125	96762	69408
2126	96809	69363
2127	96852	69317
2128	96904	69275
2129	96952	69232
2130	96993	69183
2131	97033	69134
2132	97078	69088
2133	97120	69039
2134	97167	68995
2135	97212	68949
2136	97256	68903
2137	97296	68853
2138	97350	68814
2139	97394	68767
2140	97433	68717
2141	97481	68674
2142	97516	68621
2143	97558	68572
2144	97599	68524
2145	97646	68480
2146	97695	68436
2147	97743	68392
2148	97781	68342
2149	97823	68294
2150	97871	68251
2151	97918	68206
2152	97953	68153
2153	98001	68109
2154	98043	68061
2155	98086	68014
2156	98125	67964
2157	98159	67911
2158	98208	67867
2159	98248	67819
2160	98295	67773
2161	98341	67728
2162	98382	67680
2163	98422	67631
2164	98465	67584
2165	98508	67537
2166	98552	67490
2167	98592	67441
2168	98638	67396
2169	98687	67352
2170	98732	67306
2171	98772	67258
2172	98828	67220
2173	98876	67175
2174	98914	67125
2175	98963	67082
2176	99005	67034
2177	99047	66986
2178	99092	66941
2179	99147	66901
2180	99194	66857
2181	99236	66809
2182	99280	66763
2183	99325	66717
2184	99380	66677
2185	99419	66628
2186	99462	66581
2187	99498	66529
2188	99537	66479
2189	99579	66432
2190	99625	66386
2191	99670	66340
2192	99714	66294
2193	99765	66252
2194	99806	66204
2195	99860	66164
2196	99905	66118
2197	99952	66073
2198	99998	66029
2199	100040	65981
2200	100090	65938
2201	100138	65895
2202	100178	65845
2203	100224	65800
2204	100267	65753
2205	100311	65707
2206	100356	65661
2207	100406	65618
2208	100450	65572
2209	100498	65528
2210	100550	65487
2211	100595	65441
2212	100645	65399
2213	100703	65361
2214	100753	65319
2215	100799	65274
2216	100849	65231
2217	100891	65184
2218	100926	65131
2219	100961	65079
2220	101009	65035
2221	101055	64990
2222	101095	64941
2223	101136	64893
2224	101183	64848
2225	101230	64803
2226	101273	64757
2227	101319	64711
2228	101360	64663
2229	101410	64620
2230	101452	64573
2231	101499	64528
2232	101541	64480
2233	101585	64434
2234	101628	64387
2235	101674	64342
2236	101711	64291
2237	101760	64248
2238	101803	64201
2239	101851	64157
2240	101898	64113
2241	101946	64068
2242	102000	64029
2243	102038	63978
2244	102077	63929
2245	102126	63885
2246	102174	63841
2247	102218	63795
2248	102269	63753
2249	102313	63707
2250	102362	63663
2251	102400	63613
2252	102445	63567
2253	102489	63521
2254	102538	63478
2255	102587	63434
2256	102628	63386
2257	102676	63342
2258	102722	63297
2259	102774	63256
2260	102827	63215
2261	102868	63167
2262	102908	63118
2263	102958	63075
2264	103002	63029
2265	103044	62981
2266	103086	62933
2267	103133	62889
2268	103179	62844
2269	103227	62800
2270	103275	62756
2271	103315	62708
2272	103359	62661
2273	103398	62611
2274	103450	62570
2275	103500	62527
2276	103549	62484
2277	103598	62441
2278	103636	62391
2279	103678	62343
2280	103724	62298
2281	103767	62251
2282	103813	62205
2283	103866	62165
2284	103907	62117
2285	103953	62072
2286	103998	62026
2287	104042	61979
2288	104084	61932
2289	104122	61882
2290	104168	61837
2291	104209	61789
2292	104252	61742
2293	104301	61698
2294	104344	61652
2295	104391	61607
2296	104434	61560
2297	104476	61513
2298	104514	61463
2299	104558	61416
2300	104598	61368
2301	104646	61324
2302	104697	61281
2303	104742	61236
2304	104786	61189
2305	104832	61144
2306	104878	61099
2307	104928	61056
2308	104971	61010
2309	105002	60956
2310	105047	60910
2311	105094	60865
2312	105133	60816
2313	105180	60771
2314	105229	60728
2315	105286	60689
2316	105332	60644
2317	105367	60593
2318	105409	60545
2319	105439	60491
2320	105499	60454
2321	105543	60408
2322	105578	60356
2323	105620	60309
2324	105673	60268
2325	105721	60224
2326	105762	60176
2327	105811	60132
2328	105844	60079
2329	105884	60031
2330	105937	59990
2331	105983	59945
2332	106031	59901
2333	106071	59852
2334	106112	59804
2335	106158	59759
2336	106206	59715
2337	106254	59671
2338	106305	59629
2339	106349	59582
2340	106394	59537
2341	106438	59491
2342	106483	59445
2343	106526	59398
2344	106570	59352
2345	106621	59310
2346	106657	59259
2347	106699	59211
2348	106736	59161
2349	106790	59120
2350	106838	59077
2351	106881	59030
2352	106925	58984
2353	106975	58940
2354	107023	58896
2355	107067	58851
2356	107112	58804
2357	107148	58754
2358	107189	58706
2359	107235	58661
2360	107273	58611
2361	107320	58567
2362	107371	58525
2363	107418	58480
2364	107465	58435
2365	107508	58389
2366	107553	58343
2367	107598	58297
2368	107641	58250
2369	107683	58203
2370	107730	58159
2371	107780	58115
2372	107826	58070
2373	107865	58022
2374	107912	57977
2375	107963	57935
2376	108005	57887
2377	108048	57840
2378	108099	57798
2379	108140	57750
2380	108180	57702
2381	108223	57655
2382	108271	57611
2383	108326	57571
2384	108367	57523
2385	108416	57480
2386	108469	57438
2387	108513	57392
2388	108555	57344
2389	108596	57297
2390	108639	57250
2391	108679	57201
2392	108729	57159
2393	108773	57112
2394	108823	57069
2395	108869	57024
2396	108913	56978
2397	108957	56932
2398	109003	56887
2399	109050	56842
2400	109094	56796
2401	109140	56751
2402	109178	56701
2403	109223	56656
2404	109267	56610
2405	109319	56567
2406	109359	56520
2407	109396	56470
2408	109436	56422
2409	109486	56378
2410	109532	56333
2411	109570	56284
2412	109622	56242
2413	109671	56198
2414	109710	56149
2415	109752	56102
2416	109799	56058
2417	109854	56017
2418	109884	55964
2419	109937	55922
2420	109996	55884
2421	110042	55839
2422	110079	55789
2423	110125	55744
2424	110166	55696
2425	110209	55649
2426	110257	55605
2427	110290	55554
2428	110342	55512
2429	110385	55465
2430	110434	55421
2431	110480	55376
2432	110527	55331
2433	110579	55289
2434	110626	55245
2435	110681	55204
2436	110728	55159
2437	110769	55111
2438	110816	55067
2439	110864	55023
2440	110907	54976
2441	110960	54934
2442	111002	54887
2443	111044	54840
2444	111088	54794
2445	111133	54748
2446	111176	54702
2447	111226	54659
2448	111272	54613
2449	111312	54565
2450	111359	54520
2451	111400	54473
2452	111434	54422
2453	111487	54380
2454	111535	54336
2455	111575	54288
2456	111627	54246
2457	111663	54196
2458	111709	54151
2459	111753	54105
2460	111793	54056
2461	111831	54007
2462	111881	53964
2463	111924	53918
2464	111979	53877
2465	112030	53834
2466	112082	53792
2467	112125	53745
2468	112169	53699
2469	112212	53652
2470	112267	53612
2471	112318	53569
2472	112371	53527
2473	112408	53478
2474	112457	53434
2475	112508	53391
2476	112558	53348
2477	112607	53304
2478	112650	53258
2479	112695	53212
2480	112744	53168
2481	112789	53122
2482	112835	53077
2483	112879	53031
2484	112928	52987
2485	112981	52945
2486	113026	52900
2487	113065	52851
2488	113110	52805
2489	113148	52757
2490	113195	52712
2491	113239	52666
2492	113288	52622
2493	113340	52580
2494	113388	52535
2495	113436	52491
2496	113473	52442
2497	113528	52401
2498	113574	52356
2499	113614	52308
2500	113662	52264
2501	113713	52221
2502	113761	52176
2503	113807	52131
2504	113857	52088
2505	113909	52045
2506	113950	51998
2507	113998	51953
2508	114042	51907
2509	114083	51860
2510	114134	51817
2511	114182	51773
2512	114224	51726
2513	114275	51683
2514	114311	51633
2515	114360	51589
2516	114407	51544
2517	114447	51496
2518	114494	51452
2519	114544	51408
2520	114596	51366
2521	114638	51319
2522	114685	51274
2523	114733	51230
2524	114775	51183
2525	114820	51137
2526	114863	51090
2527	114910	51046
2528	114958	51001
2529	115012	50960
2530	115056	50914
2531	115099	50867
2532	115143	50821
2533	115187	50775
2534	115225	50726
2535	115274	50682
2536	115311	50633
2537	115363	50590
2538	115406	50544
2539	115446	50496
2540	115495	50452
2541	115538	50406
2542	115581	50359
2543	115630	50315
2544	115671	50268
2545	115717	50222
2546	115761	50177
2547	115810	50132
2548	115848	50084
2549	115897	50040
2550	115943	49995
2551	115993	49951
2552	116047	49910
2553	116102	49868
2554	116145	49822
2555	116194	49778
2556	116236	49731
2557	116280	49685
2558	116330	49641
2559	116380	49598
2560	116422	49551
2561	116456	49500
2562	116503	49455
2563	116545	49409
2564	116592	49364
2565	116638	49319
2566	116684	49273
2567	116731	49229
2568	116778	49184
2569	116818	49136
2570	116862	49090
2571	116914	49047
2572	116958	49001
2573	116998	48954
2574	117041	48907
2575	117088	48862
2576	117134	48817
2577	117177	48771
2578	117221	48724
2579	117262	48677
2580	117310	48633
2581	117352	48586
2582	117393	48539
2583	117443	48495
2584	117487	48449
2585	117539	48406
2586	117584	48360
2587	117624	48313
2588	117671	48268
2589	117717	48223
2590	117774	48182
2591	117821	48137
2592	117865	48091
2593	117916	48048
2594	117955	48000
2595	117996	47952
2596	118043	47908
2597	118086	47861
2598	118137	47818
2599	118178	47771
2600	118226	47727
2601	118272	47681
2602	118314	47634
2603	118362	47590
2604	118409	47545
2605	118457	47501
2606	118502	47455
2607	118553	47412
2608	118599	47366
2609	118642	47320
2610	118686	47274
2611	118734	47230
2612	118779	47184
2613	118810	47133
2614	118854	47087
2615	118898	47041
2616	118940	46994
2617	118986	46949
2618	119036	46905
2619	119082	46860
2620	119134	46817
2621	119176	46770
2622	119222	46725
2623	119261	46677
2624	119306	46631
2625	119361	46589
2626	119400	46542
2627	119439	46494
2628	119488	46449
2629	119533	46404
2630	119572	46356
2631	119615	46309
2632	119654	46262
2633	119699	46216
2634	119746	46171
2635	119791	46126
2636	119842	46082
2637	119889	46037
2638	119930	45990
2639	119972	45943
2640	120032	45904
2641	120083	45860
2642	120123	45813
2643	120164	45765
2644	120208	45720
2645	120254	45674
2646	120295	45627
2647	120336	45580
2648	120386	45537
2649	120437	45493
2650	120487	45449
2651	120531	45403
2652	120575	45358
2653	120622	45313
2654	120667	45267
2655	120709	45220
2656	120752	45174
2657	120795	45127
2658	120846	45084
2659	120890	45038
2660	120938	44993
2661	120982	44948
2662	121022	44900
2663	121087	44862
2664	121136	44818
2665	121183	44773
2666	121225	44726
2667	121271	44681
2668	121318	44636
2669	121367	44592
2670	121401	44542
2671	121450	44498
2672	121502	44455
2673	121549	44410
2674	121595	44365
2675	121645	44321
2676	121692	44276
2677	121734	44229
2678	121780	44184
2679	121829	44140
2680	121882	44097
2681	121929	44052
2682	121976	44007
2683	122025	43963
2684	122072	43918
2685	122117	43873
2686	122177	43832
2687	122217	43785
2688	122263	43740
2689	122301	43691
2690	122349	43647
2691	122397	43603
2692	122444	43558
2693	122490	43512
2694	122533	43466
2695	122572	43418
2696	122605	43368
2697	122649	43322
2698	122699	43278
2699	122742	43232
2700	122789	43187
2701	122834	43142
2702	122882	43097
2703	122926	43051
2704	122974	43007
2705	123020	42961
2706	123065	42915
2707	123118	42873
2708	123159	42826
2709	123199	42778
2710	123247	42734
2711	123293	42688
2712	123340	42644
2713	123388	42599
2714	123436	42554
2715	123487	42511
2716	123536	42466
2717	123584	42422
2718	123629	42376
2719	123676	42331
2720	123715	42284
2721	123761	42239
2722	123807	42193
2723	123853	42148
2724	123901	42103
2725	123950	42059
2726	124003	42016
2727	124055	41973
2728	124110	41931
2729	124156	41885
2730	124203	41840
2731	124247	41794
2732	124289	41748
2733	124331	41701
2734	124362	41651
2735	124414	41607
2736	124457	41561
2737	124504	41516
2738	124563	41475
2739	124600	41427
2740	124654	41384
2741	124700	41339
2742	124745	41293
2743	124787	41247
2744	124834	41202
2745	124879	41156
2746	124927	41111
2747	124977	41067
2748	125021	41022
2749	125074	40978
2750	125123	40934
2751	125165	40887
2752	125206	40841
2753	125255	40796
2754	125301	40751
2755	125350	40707
2756	125392	40660
2757	125441	40616
2758	125482	40569
2759	125529	40524
2760	125569	40476
2761	125613	40430
2762	125665	40387
2763	125714	40343
2764	125754	40295
2765	125809	40253
2766	125860	40209
2767	125905	40164
2768	125960	40121
2769	125995	40073
2770	126042	40028
2771	126092	39983
2772	126150	39942
2773	126188	39894
2774	126232	39848
2775	126280	39803
2776	126328	39758
2777	126373	39713
2778	126420	39668
2779	126463	39622
2780	126508	39576
2781	126552	39530
2782	126606	39487
2783	126658	39444
2784	126703	39398
2785	126751	39353
2786	126797	39308
2787	126845	39263
2788	126893	39219
2789	126934	39172
2790	126983	39127
2791	127022	39080
2792	127067	39034
2793	127109	38988
2794	127162	38944
2795	127213	38901
2796	127255	38854
2797	127287	38804
2798	127331	38758
2799	127373	38712
2800	127421	38667
2801	127472	38623
2802	127515	38577
2803	127561	38532
2804	127597	38484
2805	127651	38441
2806	127705	38397
2807	127755	38353
2808	127801	38308
2809	127846	38262
2810	127893	38217
2811	127944	38174
2812	127993	38129
2813	128037	38083
2814	128092	38041
2815	128141	37996
2816	128187	37951
2817	128223	37902
2818	128263	37855
2819	128310	37810
2820	128359	37766
2821	128408	37721
2822	128464	37679
2823	128510	37633
2824	128551	37587
2825	128599	37542
2826	128648	37497
2827	128695	37452
2828	128735	37405
2829	128777	37359
2830	128819	37312
2831	128863	37266
2832	128903	37219
2833	128952	37174
2834	129002	37130
2835	129046	37084
2836	129087	37038
2837	129126	36990
2838	129174	36946
2839	129223	36901
2840	129269	36856
2841	129305	36808
2842	129351	36762
2843	129394	36716
2844	129442	36671
2845	129482	36624
2846	129520	36576
2847	129566	36531
2848	129610	36485
2849	129655	36440
2850	129706	36396
2851	129749	36349
2852	129799	36305
2853	129845	36260
2854	129892	36215
2855	129945	36171
2856	129997	36128
2857	130042	36082
2858	130076	36033
2859	130117	35986
2860	130172	35944
2861	130223	35900
2862	130274	35856
2863	130318	35810
2864	130356	35762
2865	130401	35717
2866	130450	35672
2867	130497	35627
2868	130537	35580
2869	130591	35537
2870	130636	35491
2871	130684	35446
2872	130723	35399
2873	130770	35354
2874	130822	35310
2875	130874	35266
2876	130924	35222
2877	130974	35178
2878	131019	35132
2879	131065	35087
2880	131111	35042
2881	131155	34995
2882	131203	34951
2883	131251	34906
2884	131295	34860
2885	131340	34814
2886	131382	34768
2887	131428	34723
2888	131482	34679
2889	131522	34632
2890	131570	34587
2891	131616	34542
2892	131664	34497
2893	131718	34454
2894	131759	34407
2895	131808	34363
2896	131862	34319
2897	131912	34275
2898	131959	34230
2899	132012	34186
2900	132057	34141
2901	132101	34095
2902	132142	34048
2903	132189	34003
2904	132235	33957
2905	132281	33912
2906	132324	33866
2907	132371	33821
2908	132416	33775
2909	132455	33728
2910	132505	33683
2911	132546	33637
2912	132588	33590
2913	132634	33545
2914	132679	33499
2915	132730	33455
2916	132779	33411
2917	132827	33366
2918	132880	33322
2919	132923	33276
2920	132978	33233
2921	133028	33188
2922	133073	33143
2923	133115	33096
2924	133158	33050
2925	133204	33005
2926	133252	32960
2927	133296	32914
2928	133340	32868
2929	133383	32822
2930	133427	32776
2931	133476	32731
2932	133525	32687
2933	133569	32641
2934	133608	32594
2935	133654	32548
2936	133702	32503
2937	133748	32458
2938	133787	32411
2939	133836	32366
2940	133885	32321
2941	133927	32275
2942	133973	32230
2943	134030	32187
2944	134075	32141
2945	134126	32097
2946	134171	32051
2947	134221	32007
2948	134269	31962
2949	134310	31915
2950	134357	31870
2951	134398	31824
2952	134441	31777
2953	134489	31732
2954	134538	31688
2955	134577	31641
2956	134624	31596
2957	134677	31552
2958	134729	31508
2959	134774	31462
2960	134817	31416
2961	134855	31369
2962	134899	31323
2963	134942	31277
2964	134982	31230
2965	135027	31184
2966	135071	31138
2967	135117	31093
2968	135161	31047
2969	135214	31003
2970	135261	30958
2971	135311	30914
2972	135352	30867
2973	135396	30821
2974	135439	30775
2975	135486	30730
2976	135539	30686
2977	135588	30641
2978	135643	30598
2979	135689	30552
2980	135746	30509
2981	135788	30463
2982	135834	30418
2983	135883	30373
2984	135936	30329
2985	135977	30283
2986	136023	30237
2987	136068	30191
2988	136116	30146
2989	136171	30103
2990	136225	30059
2991	136282	30016
2992	136322	29970
2993	136364	29923
2994	136405	29877
2995	136454	29832
2996	136499	29786
2997	136542	29740
2998	136583	29694
2999	136631	29649
3000	136679	29604
3001	136728	29559
3002	136776	29514
3003	136818	29467
3004	136868	29423
3005	136920	29379
3006	136970	29334
3007	137016	29289
3008	137067	29244
3009	137114	29199
3010	137151	29152
3011	137192	29105
3012	137230	29058
3013	137277	29013
3014	137319	28966
3015	137366	28921
3016	137408	28875
3017	137448	28828
3018	137491	28782
3019	137541	28737
3020	137585	28692
3021	137630	28646
3022	137672	28600
3023	137716	28554
3024	137762	28508
3025	137801	28462
3026	137842	28415
3027	137884	28369
3028	137930	28323
3029	137984	28279
3030	138035	28235
3031	138077	28189
3032	138117	28142
3033	138165	28097
3034	138212	28052
3035	138256	28006
3036	138300	27960
3037	138348	27915
3038	138391	27869
3039	138434	27823
3040	138478	27777
3041	138522	27731
3042	138576	27687
3043	138619	27641
3044	138663	27596
3045	138711	27551
3046	138764	27507
3047	138807	27460
3048	138848	27414
3049	138899	27370
3050	138944	27324
3051	138996	27280
3052	139043	27234
3053	139097	27190
3054	139135	27143
3055	139177	27097
3056	139218	27051
3057	139266	27006
3058	139310	26960
3059	139352	26914
3060	139406	26870
3061	139452	26824
3062	139502	26780
3063	139552	26735
3064	139599	26690
3065	139641	26643
3066	139679	26596
3067	139718	26550
3068	139774	26506
3069	139819	26461
3070	139873	26416
3071	139916	26371
3072	139954	26324
3073	139991	26276
3074	140034	26230
3075	140090	26187
3076	140133	26141
3077	140173	26094
3078	140216	26048
3079	140266	26003
3080	140313	25958
3081	140352	25911
3082	140397	25866
3083	140443	25820
3084	140475	25772
3085	140524	25727
3086	140567	25681
3087	140602	25634
3088	140644	25588
3089	140693	25543
3090	140744	25498
3091	140786	25452
3092	140833	25407
3093	140879	25361
3094	140935	25318
3095	140987	25273
3096	141027	25227
3097	141073	25182
3098	141125	25137
3099	141172	25092
3100	141215	25046
3101	141258	25000
3102	141311	24956
3103	141359	24910
3104	141400	24864
3105	141442	24818
3106	141483	24772
3107	141531	24727
3108	141577	24681
3109	141623	24636
3110	141663	24589
3111	141707	24543
3112	141754	24498
3113	141797	24452
3114	141841	24406
3115	141887	24361
3116	141931	24315
3117	141979	24270
3118	142023	24224
3119	142073	24179
3120	142129	24136
3121	142172	24090
3122	142222	24045
3123	142266	23999
3124	142303	23952
3125	142350	23907
3126	142392	23861
3127	142433	23814
3128	142475	23768
3129	142515	23722
3130	142565	23677
3131	142610	23631
3132	142658	23586
3133	142704	23541
3134	142755	23496
3135	142816	23453
3136	142865	23408
3137	142913	23363
3138	142962	23318
3139	143007	23272
3140	143054	23227
3141	143101	23182
3142	143154	23137
3143	143194	23091
3144	143235	23045
3145	143297	23002
3146	143337	22955
3147	143384	22910
3148	143431	22865
3149	143474	22819
3150	143521	22774
3151	143572	22729
3152	143621	22684
3153	143669	22639
3154	143719	22594
3155	143762	22548
3156	143801	22501
3157	143846	22456
3158	143901	22412
3159	143948	22366
3160	143995	22321
3161	144042	22275
3162	144089	22230
3163	144128	22184
3164	144174	22138
3165	144215	22092
3166	144262	22047
3167	144303	22000
3168	144344	21954
3169	144389	21908
3170	144432	21863
3171	144481	21818
3172	144526	21772
3173	144569	21726
3174	144609	21679
3175	144655	21634
3176	144701	21589
3177	144748	21543
3178	144797	21498
3179	144845	21453
3180	144891	21408
3181	144938	21362
3182	144984	21317
3183	145028	21271
3184	145074	21226
3185	145131	21182
3186	145176	21136
3187	145220	21090
3188	145278	21046
3189	145327	21001
3190	145375	20956
3191	145423	20911
3192	145472	20866
3193	145520	20821
3194	145561	20774
3195	145605	20729
3196	145649	20683
3197	145687	20636
3198	145737	20591
3199	145777	20545
3200	145833	20501
3201	145880	20456
3202	145924	20410
3203	145963	20363
3204	146015	20319
3205	146059	20273
3206	146111	20228
3207	146162	20183
3208	146208	20138
3209	146259	20093
3210	146306	20048
3211	146353	20002
3212	146402	19957
3213	146447	19912
3214	146494	19866
3215	146553	19823
3216	146597	19777
3217	146626	19729
3218	146667	19683
